0.000000,18_04_2021_12_15_32
0.000000,18_04_2021_13_38_05
0.000000,18_04_2021_14_32_22
0.000000,18_04_2021_15_26_39
0.000000,18_04_2021_16_20_56
0.000000,18_04_2021_17_15_13
0.000000,18_04_2021_18_09_31
0.000000,18_04_2021_19_03_48
0.000000,18_04_2021_19_58_05
0.000000,18_04_2021_20_52_22
0.000000,18_04_2021_21_46_40
0.000000,18_04_2021_22_40_57
0.000000,18_04_2021_23_35_14
0.000000,19_04_2021_00_29_31
0.000000,19_04_2021_01_23_49
0.000000,19_04_2021_02_18_06
0.000000,19_04_2021_03_12_23
0.000000,19_04_2021_04_06_40
0.000000,19_04_2021_05_00_57
0.000000,19_04_2021_05_55_15
0.000000,19_04_2021_06_49_32
0.000000,19_04_2021_07_43_49
0.000000,19_04_2021_08_38_07
0.000000,19_04_2021_09_32_24
0.000000,19_04_2021_10_26_42
